name,class_name,num_vertices,num_faces,num_triangles,num_quads,bb_dim_x,bb_dim_y,bb_dim_z,bb_diagonal,barycenter,major_eigenvector,median_eigenvector,minor_eigenvector,mass_directions
Humanoid/m223.obj,Humanoid,10473,20895,20895,0,0.9054909999999999,0.95,0.16751,1.323054628948102,[0.478 0.571 0.108],[-4.45659289e-05 -4.78550544e-02  9.98854290e-01],[ 9.99999972e-01 -2.33232486e-04  3.34428902e-05],[-2.31364857e-04 -9.98854263e-01 -4.78550634e-02],[1 1 1]
Humanoid/m224.obj,Humanoid,9660,19219,19219,0,0.95,0.9295479999999999,0.17328100000000002,1.3403677813439863,[0.5   0.635 0.111],[-1.43871689e-04 -6.04269384e-03  9.99981732e-01],[-9.99996988e-01  2.45088804e-03 -1.29063647e-04],[-0.00245006 -0.99997874 -0.00604303],[1 1 1]
Humanoid/m226.obj,Humanoid,6368,12712,12712,0,0.8295589999999999,0.95,0.23801200000000003,1.2834788064572784,[0.44  0.524 0.166],[ 0.00181331  0.01587725 -0.9998723 ],[ 0.9999901  -0.00409277  0.00174854],[-0.00406449 -0.99986557 -0.01588451],[1 1 1]
Humanoid/m227.obj,Humanoid,7015,15968,15968,0,0.8662719999999999,0.95,0.246889,1.309152915554558,[0.461 0.588 0.155],[-1.99091967e-02  7.79478686e-04  9.99801488e-01],[ 0.99979151 -0.00451892  0.01991252],[ 4.53354824e-03  9.99989486e-01 -6.89348030e-04],[1 1 1]
Humanoid/m228.obj,Humanoid,15201,33262,33262,0,0.931645,0.95,0.352678,1.3765333914253588,[0.492 0.691 0.29 ],[-3.09574757e-02  2.24909671e-04  9.99520677e-01],[-0.99943862 -0.01282249 -0.03095205],[ 1.28093840e-02 -9.99917763e-01  6.21735380e-04],[1 1 1]
Humanoid/m229.obj,Humanoid,18153,35711,35711,0,0.906192,0.95,0.186418,1.326060183999203,[0.474 0.635 0.141],[ 0.00105334 -0.02738958  0.99962428],[-9.99935470e-01 -1.13359248e-02  7.43062016e-04],[-0.01131131  0.99956056  0.02739976],[1 1 1]
Humanoid/m230.obj,Humanoid,14796,28681,28681,0,0.875784,0.95,0.190395,1.3060428288080754,[0.463 0.622 0.143],[-7.06609323e-05 -1.57578905e-02  9.99875834e-01],[ 9.99999990e-01 -1.25501577e-04  6.86918207e-05],[-1.24403556e-04 -9.99875829e-01 -1.57578992e-02],[1 1 1]
Humanoid/m231.obj,Humanoid,13022,24954,24954,0,0.88024,0.95,0.323658,1.3349445526178232,[0.466 0.62  0.263],[9.92552257e-04 1.02017307e-02 9.99947468e-01],[-0.99993127 -0.01167117  0.00111161],[-0.0116819   0.99987985 -0.01018945],[1 1 1]
Humanoid/m232.obj,Humanoid,429,854,854,0,0.867351,0.95,0.26753699999999997,1.3139154476487442,[0.459 0.516 0.121],[-2.72692303e-05  8.15251377e-03  9.99966767e-01],[ 9.99999997e-01 -7.17000767e-05  2.78546918e-05],[-7.19247797e-05 -9.99966765e-01  8.15251179e-03],[1 1 1]
Humanoid/m233.obj,Humanoid,747,1430,1430,0,0.942279,0.95,0.182388,1.350427745710595,[0.496 0.615 0.106],[-2.80319819e-05 -3.55839449e-02  9.99366690e-01],[ 9.99999997e-01 -7.01481618e-05  2.55520158e-05],[-6.91944948e-05 -9.99366688e-01 -3.55839468e-02],[1 1 1]
Humanoid/m234.obj,Humanoid,529,992,992,0,0.818264,0.95,0.189802,1.2681012471013504,[0.433 0.618 0.104],[0.00149572 0.04827728 0.99883285],[ 9.99773794e-01 -2.12635763e-02 -4.69379603e-04],[-0.0212161  -0.99860761  0.04829816],[1 1 1]
Humanoid/m235.obj,Humanoid,408,812,812,0,0.824048,0.95,0.22292800000000002,1.2772047602040952,[0.438 0.533 0.111],[4.28619604e-04 7.94805314e-03 9.99968322e-01],[-9.99344301e-01 -3.62002118e-02  7.16082450e-04],[ 0.03620476 -0.99931295  0.00792733],[1 1 1]
Humanoid/m236.obj,Humanoid,2841,5445,5445,0,0.95,0.931304,0.237472,1.3513771091741935,[0.5  0.59 0.13],[-0.00110217 -0.03721929  0.99930651],[-0.99999837 -0.00138507 -0.00115452],[-0.00142708  0.99930616  0.0372177 ],[1 1 1]
Humanoid/m237.obj,Humanoid,480,956,956,0,0.900512,0.95,0.12542,1.314972257708884,[0.475 0.597 0.091],[-1.44230772e-04 -1.95677765e-02  9.99808522e-01],[9.99999668e-01 7.98528873e-04 1.59886774e-04],[ 8.01504601e-04 -9.99808214e-01 -1.95676548e-02],[1 1 1]
Humanoid/m238.obj,Humanoid,559,880,880,0,0.875705,0.95,0.17663600000000002,1.3040550308637286,[0.461 0.647 0.113],[-0.00412769  0.01337622  0.99990201],[0.99997266 0.00619028 0.00404517],[-0.00613556  0.99989137 -0.01340141],[1 1 1]
Humanoid/m239.obj,Humanoid,551,831,831,0,0.7099099999999999,0.95,0.191618,1.2013282923597528,[0.38  0.646 0.126],[ 0.00122987 -0.01390341  0.99990259],[-0.9999977   0.00174148  0.0012542 ],[0.00175875 0.99990183 0.01390123],[1 1 1]
Humanoid/m240.obj,Humanoid,716,1352,1352,0,0.878961,0.95,0.167413,1.3050285637065573,[0.464 0.632 0.101],[-2.75762365e-06 -1.56256207e-02  9.99877913e-01],[ 1.00000000e+00 -6.36477283e-06  2.65849470e-06],[-6.32245514e-06 -9.99877913e-01 -1.56256207e-02],[1 1 1]
Humanoid/m241.obj,Humanoid,589,874,874,0,0.773532,0.95,0.31180399999999997,1.2641493145352727,[0.416 0.628 0.236],[ 7.32919328e-03 -4.99738063e-04  9.99973016e-01],[-0.99996235 -0.00464946  0.00732679],[-4.64566949e-03  9.99989066e-01  5.33796013e-04],[1 1 1]
Humanoid/m242.obj,Humanoid,598,880,880,0,0.843253,0.95,0.416164,1.3367004514493888,[0.449 0.63  0.254],[-0.00128484 -0.00815479 -0.99996592],[ 0.99998277  0.00571648 -0.00133148],[ 0.00572714 -0.99995041  0.0081473 ],[1 1 1]
Humanoid/m243.obj,Humanoid,568,857,857,0,0.8940469999999999,0.95,0.177954,1.3166197873057355,[0.48  0.652 0.1  ],[-0.00130685 -0.01669597  0.99985976],[-0.99997057 -0.00753646 -0.00143285],[-0.00755933  0.99983221  0.01668562],[1 1 1]
Humanoid/m244.obj,Humanoid,540,840,840,0,0.848235,0.95,0.178622,1.2860437139183878,[0.45  0.659 0.118],[-0.01696689  0.00421444  0.99984717],[0.998707   0.04799918 0.01674522],[-0.04792127  0.99883848 -0.00502339],[1 1 1]
Humanoid/m245.obj,Humanoid,574,862,862,0,0.8917419999999999,0.95,0.159659,1.312705142385372,[0.476 0.649 0.097],[8.15295653e-04 1.37365988e-02 9.99905316e-01],[ 9.99994677e-01 -3.17010722e-03 -7.71817901e-04],[ 0.0031592   0.99990062 -0.01373911],[1 1 1]
Humanoid/m246.obj,Humanoid,583,886,886,0,0.768012,0.95,0.15629500000000002,1.2315723929875173,[0.407 0.661 0.093],[-0.00302286  0.01742527  0.9998436 ],[0.99995744 0.00876804 0.00287039],[-0.00871665  0.99980972 -0.01745103],[1 1 1]
Humanoid/m248.obj,Humanoid,518,897,897,0,0.892266,0.95,0.14627500000000002,1.311501044750251,[0.47  0.655 0.101],[ 0.00124104  0.03690561 -0.99931799],[ 0.99999739 -0.00196521  0.0011693 ],[-0.00192072 -0.99931682 -0.03690795],[1 1 1]
Humanoid/m249.obj,Humanoid,7970,15874,15874,0,0.7062459999999999,0.95,0.27996699999999997,1.216414786824379,[0.382 0.637 0.185],[0.00490425 0.03632882 0.99932786],[-0.99785924 -0.06499409  0.00725979],[-0.06521415  0.99722414 -0.0359323 ],[1 1 1]
Humanoid/m250.obj,Humanoid,10589,20349,20349,0,0.6939919999999999,0.95,0.16081900000000002,1.1874290070673699,[0.372 0.725 0.116],[5.57556153e-04 6.77743421e-02 9.97700520e-01],[-9.99993566e-01  3.57314832e-03  3.16111682e-04],[ 0.00354351  0.99769428 -0.0677759 ],[1 1 1]
Humanoid/m251.obj,Humanoid,8077,16126,16126,0,0.7172379999999999,0.95,0.165046,1.2017364647708748,[0.384 0.555 0.125],[-3.38204889e-05 -2.60114621e-02  9.99661644e-01],[ 9.99999931e-01 -3.71141152e-04  2.41747422e-05],[-3.70386754e-04 -9.99661576e-01 -2.60114728e-02],[1 1 1]
Humanoid/m252.obj,Humanoid,9698,19304,19304,0,0.95,0.945692,0.228422,1.3597830595164804,[0.5   0.609 0.164],[-3.65553872e-04 -8.29012757e-02  9.96557698e-01],[ 9.99992700e-01 -3.82057063e-03  4.89896615e-05],[-0.00380336 -0.99655044 -0.08290207],[1 1 1]
Humanoid/m253.obj,Humanoid,11806,23197,23197,0,0.6925,0.95,0.21755,1.1955685896258734,[0.371 0.681 0.137],[-8.14955433e-05 -6.21927061e-02  9.98064157e-01],[ 9.99999977e-01 -2.02043743e-04  6.90635907e-05],[-1.97357366e-04 -9.98064139e-01 -6.21927212e-02],[1 1 1]
Humanoid/m254.obj,Humanoid,16082,31221,31221,0,0.6491549999999999,0.95,0.144338,1.1596273850979029,[0.35  0.582 0.096],[-6.73748824e-06 -4.90170821e-02  9.98797940e-01],[ 1.00000000e+00 -1.62528134e-05  5.94797257e-06],[-1.59417243e-05 -9.98797940e-01 -4.90170822e-02],[1 1 1]
Humanoid/m255.obj,Humanoid,16870,35325,35325,0,0.920165,0.95,0.155198,1.3316493706787083,[0.484 0.512 0.095],[ 8.02826618e-05 -5.67875550e-03 -9.99983873e-01],[-9.99999572e-01 -9.22404728e-04 -7.50457268e-05],[-9.21963686e-04  9.99983450e-01 -5.67882712e-03],[1 1 1]
Humanoid/m256.obj,Humanoid,7303,14424,14424,0,0.52964,0.95,0.77486,1.3354499426036155,[0.29  0.539 0.678],[ 6.34771130e-04 -3.66822084e-01 -9.30290898e-01],[ 0.99998025 -0.00558401  0.00288415],[-0.00625272 -0.93027436  0.3668113 ],[1 1 1]
Humanoid/m257.obj,Humanoid,372,721,721,0,0.384814,0.874138,0.95,1.3471076637151167,[0.205 0.585 0.501],[-0.93945198 -0.33542143  0.07016009],[-0.02132489 -0.1471189  -0.98888891],[-0.34201641  0.9305098  -0.13105832],[1 1 1]
Humanoid/m258.obj,Humanoid,12410,24119,24119,0,0.658898,0.95,0.135636,1.1640634428157255,[0.354 0.648 0.1  ],[1.21452748e-06 1.16198890e-02 9.99932487e-01],[ 1.00000000e+00 -5.06198706e-06 -1.15578578e-06],[-5.04821521e-06 -9.99932487e-01  1.16198890e-02],[1 1 1]
Humanoid/m259.obj,Humanoid,402,728,728,0,0.36421699999999996,0.95,0.593324,1.1777891967856557,[0.209 0.456 0.359],[-9.61012994e-01 -2.76501768e-01 -8.93420627e-04],[-0.01199183  0.03845041  0.99918855],[ 0.27624305 -0.96024389  0.04026711],[1 1 1]
Humanoid/m260.obj,Humanoid,1068,2092,2092,0,0.417046,0.95,0.32429199999999997,1.0870108865048225,[0.244 0.583 0.179],[-0.10917855  0.1197835   0.98677858],[-0.99304128 -0.05723343 -0.10292399],[ 0.04414813 -0.99114895  0.12519862],[1 1 1]
Humanoid/m261.obj,Humanoid,481,895,895,0,0.249933,0.95,0.32247499999999996,1.033903588403677,[0.149 0.561 0.24 ],[-0.0803949  -0.08811588  0.99286064],[-9.96734477e-01 -4.40619322e-04 -8.07476799e-02],[ 0.00755263 -0.99611013 -0.08779271],[1 1 1]
Humanoid/m262.obj,Humanoid,470,880,880,0,0.24958500000000003,0.95,0.319233,1.032812848735917,[0.154 0.535 0.191],[ 0.06129617  0.05322643 -0.99669942],[ 0.81024804 -0.5857936   0.01854662],[-0.58287297 -0.80871058 -0.07903351],[1 1 1]
Humanoid/m263.obj,Humanoid,478,899,899,0,0.28841799999999995,0.95,0.503825,1.1133393792321369,[0.17  0.561 0.335],[-0.9892816   0.01539941 -0.14520595],[-0.14344978 -0.28825924  0.94674641],[ 0.02727762 -0.95742857 -0.28737861],[1 1 1]
Humanoid/m264.obj,Humanoid,8798,17547,17547,0,0.310492,0.35613999999999996,0.95,1.061009416387998,[0.183 0.256 0.445],[ 0.40648057 -0.91126345 -0.06612464],[ 9.13243502e-01  4.07413593e-01 -6.86299597e-04],[ 0.02756548 -0.06010893  0.99781113],[1 1 1]
Humanoid/m265.obj,Humanoid,16267,32530,32530,0,0.35524799999999995,0.800978,0.95,1.292388060138285,[0.246 0.392 0.495],[-0.93446916 -0.35182879 -0.05462506],[-0.33461499  0.81540649  0.47238232],[ 0.12165608 -0.45970507  0.87969941],[1 1 1]
Humanoid/m266.obj,Humanoid,1092,2132,2132,0,0.28778,0.95,0.8682679999999999,1.3187898423266688,[0.169 0.532 0.511],[-0.997259   -0.06190124 -0.04053041],[-0.05453367  0.24471779  0.96805955],[-0.05000557  0.96761637 -0.24742272],[1 1 1]
Insect/D00081.obj,Insect,313,578,578,0,1.744369,1.3949449999999999,0.576122,2.306645035559221,[ 0.003  0.001 -0.082],[-0.01176894  0.99845013 -0.05439519],[-0.99646517 -0.00718565  0.08369905],[0.08317846 0.05518796 0.99500534],[ 1  1 -1]
Insect/D00082.obj,Insect,7162,12876,12876,0,1.528889,1.6365919999999998,0.796021,2.3768854371269135,[-0.25  -0.001 -0.027],[-0.03408407  0.00956044 -0.99937324],[-0.02769167 -0.99957936 -0.00861797],[ 0.99903526 -0.02738058 -0.03433448],[-1 -1 -1]
Insect/D00102.obj,Insect,2572,5046,5046,0,1.7002760000000001,1.1286200000000002,1.09154,2.314342488089436,[ 0.04   0.181 -0.006],[-0.06650516  0.99245164 -0.10303791],[-0.56779974 -0.12255875 -0.81399189],[ 0.82047579 -0.00437023 -0.57166458],[ 1  1 -1]
Insect/D00109.obj,Insect,3288,5280,5280,0,1.686915,1.379441,1.037034,2.413292192599562,[ 0.015 -0.13  -0.097],[-0.03296374 -0.9994351   0.00654844],[-0.22137126  0.0136903   0.9750935 ],[ 0.97463232 -0.03069309  0.22169749],[ 1 -1 -1]
Insect/D00117.obj,Insect,5090,9732,9732,0,1.691707,1.3633289999999998,0.862816,2.3377318036819363,[-0.225  0.081 -0.006],[0.02299594 0.02547901 0.99941083],[ 0.10296276 -0.99441966  0.02298264],[ 0.99441936  0.10237359 -0.025491  ],[-1  1 -1]
Insect/D00136.obj,Insect,1384,2556,2556,0,1.445057,1.023041,0.543542,1.8520908527105253,[-0.003  0.022 -0.064],[-0.00415849  0.01369926  0.99989751],[-0.09862473 -0.99503685  0.01322249],[ 0.99511601 -0.09855964  0.00548893],[-1  1 -1]
Insect/D00160.obj,Insect,253,458,458,0,1.773388,1.884876,0.5692630000000001,2.6498533727527267,[-0.226  0.143 -0.05 ],[ 8.58270389e-04 -6.03257563e-02  9.98178374e-01],[ 0.79772442 -0.60188223 -0.03706118],[0.60302157 0.79630307 0.04760675],[-1  1 -1]
Insect/D00180.obj,Insect,2572,5046,5046,0,1.7041870000000001,1.0966740000000001,1.112737,2.3119538975537552,[-0.034 -0.18   0.002],[-0.07251136 -0.99473367  0.07243631],[-0.59435043  0.1014199   0.79778542],[ 0.8009305  -0.01479596  0.59857448],[-1 -1  1]
Insect/D00231.obj,Insect,312,570,570,0,1.66893,1.7620589999999998,0.36334299999999997,2.454016585117142,[-0.03   0.011  0.031],[-0.02842657  0.03054007  0.99912924],[-0.81738302 -0.57606693 -0.00564719],[ 0.57539285 -0.81683181  0.04133854],[1 1 1]
Insect/D00291.obj,Insect,296,528,528,0,1.792976,0.9721029999999999,0.335958,2.0670304683165655,[-0.142 -0.017 -0.018],[-0.01171311  0.00845733  0.99989563],[-0.04387108 -0.99900568  0.00793588],[ 0.99896853 -0.04377354  0.01207249],[-1 -1 -1]
Insect/D00294.obj,Insect,2056,3110,3110,0,1.653493,1.508063,0.49861600000000006,2.292795461543397,[-0.218  0.093  0.023],[-0.0186194  -0.00598281  0.99980874],[-0.3390764  -0.94068302 -0.01194362],[ 0.94057457 -0.33923393  0.01548633],[-1  1  1]
Insect/D00309.obj,Insect,1551,2818,2818,0,1.6898309999999999,1.593904,0.788708,2.453185496256041,[ 0.053  0.013 -0.015],[ 0.03068294 -0.02747403  0.99915151],[ 0.11252485 -0.99317252 -0.03076515],[ 0.99317507  0.11337334 -0.02738195],[ 1  1 -1]
Insect/D00315.obj,Insect,314,572,572,0,1.9022510000000001,1.098098,0.705201,2.3068780927925085,[ 0.394  0.017 -0.022],[-0.00379456  0.17917708  0.98380952],[ 0.02623746  0.98349575 -0.17901873],[ 0.99964854 -0.02513337  0.00843309],[ 1  1 -1]
Insect/D00333.obj,Insect,6007,11290,11290,0,1.876433,1.454092,0.362805,2.401460350698716,[-0.068  0.002  0.032],[-0.02778569 -0.02923667 -0.99918626],[-0.04446708 -0.99854654  0.03045451],[ 0.99862437 -0.04527709 -0.02644524],[-1  1  1]
Insect/D00399.obj,Insect,2763,5295,5295,0,1.387599,1.5515690000000002,0.319716,2.105947688623343,[ 0.025  0.016 -0.016],[-0.05683786 -0.00221131 -0.99838097],[-0.04110425 -0.99914449  0.00455306],[ 0.99753692 -0.04129649 -0.05669835],[-1  1 -1]
Insect/D00430.obj,Insect,23399,46540,46540,0,1.4389699999999999,1.363385,0.640085,2.0830655597820247,[-0.117 -0.035 -0.104],[-0.04267421  0.99908149  0.00388556],[0.99633668 0.04226785 0.07434141],[ 0.0741089   0.00704379 -0.99722528],[-1 -1 -1]
Insect/D00510.obj,Insect,329,550,550,0,1.719429,1.490829,0.621913,2.359191169204183,[-0.234 -0.023  0.089],[ 0.08641787 -0.03687302 -0.99557638],[ 0.13443878 -0.98974278  0.0483265 ],[0.98714648 0.13802034 0.0805743 ],[-1 -1  1]
Insect/D00590.obj,Insect,1430,2580,2580,0,1.665021,1.158226,0.264487,2.0454182385727373,[-0.002 -0.097  0.022],[-0.00371908  0.02598943  0.9996553 ],[ 0.05070008 -0.99837165  0.02614468],[0.998707   0.05077983 0.00239536],[-1 -1  1]
Insect/D00615.obj,Insect,2546,5088,5088,0,1.6869619999999999,1.3786969999999998,1.0059390000000001,2.399699872686999,[ 0.007  0.194 -0.12 ],[0.00309378 0.11996849 0.99277288],[ 9.99684279e-01 -2.51263835e-02 -7.89954871e-05],[-0.02493532 -0.99245968  0.12000835],[-1  1 -1]
Insect/D00662.obj,Insect,24324,41626,41626,0,1.728754,1.511247,0.870294,2.4555792664788894,[ 0.093 -0.014 -0.066],[ 0.17497028 -0.95537266 -0.2380094 ],[0.98456346 0.16867589 0.04672511],[-0.00449344 -0.24251087  0.97013828],[ 1 -1 -1]
Insect/D00668.obj,Insect,15305,30554,30554,0,1.40954,0.9168499999999999,0.9424969999999999,1.9276196536425436,[ 0.093 -0.155 -0.014],[-0.03096169  0.46815113  0.88310582],[ 0.12210101 -0.87514067  0.46820951],[ 0.99203463  0.12232467 -0.03006589],[ 1 -1 -1]
Insect/D00672.obj,Insect,3334,5490,5490,0,1.797754,1.2811080000000001,0.652542,2.3019487861253562,[-0.162  0.122 -0.055],[-0.022936   -0.07165492  0.99716574],[ 0.16219875 -0.98448001 -0.06701258],[0.98649151 0.16020203 0.03420238],[-1  1 -1]
Insect/D00695.obj,Insect,790,1500,1500,0,1.449784,1.0036019999999999,0.35803999999999997,1.7992451924793351,[ 0.095 -0.003  0.002],[ 0.02586177 -0.0109178  -0.99960591],[ 0.05921888 -0.99816758  0.0124342 ],[0.99790996 0.05951711 0.02516784],[ 1 -1 -1]
Insect/D00713.obj,Insect,1728,6808,6808,0,1.635136,1.2952380000000001,0.854615,2.254257752202485,[-0.191 -0.242  0.085],[ 0.21547875  0.85826265 -0.46578336],[-0.11757383  0.49632106  0.86014057],[-0.96940461  0.13057808 -0.20785587],[-1 -1  1]
Insect/D00732.obj,Insect,12603,23932,23932,0,1.6979959999999998,1.505387,0.806639,2.4083286553346492,[ 0.008 -0.001  0.098],[-0.27907962 -0.02456872  0.95995361],[0.36772849 0.92073497 0.13047173],[-0.88706838  0.3894143  -0.24792375],[-1 -1  1]
Insect/D00734.obj,Insect,1588,2976,2976,0,1.682896,1.620674,0.643473,2.423382071160262,[ 0.022  0.051 -0.002],[-0.03173206  0.9976478  -0.06076143],[-0.99941704 -0.03090474  0.01450778],[0.01259584 0.06118637 0.99804688],[-1  1  1]
Insect/D00746.obj,Insect,4250,8324,8324,0,1.6981709999999999,1.358336,0.719913,2.290662821478971,[ 0.001  0.068 -0.025],[ 0.00263973 -0.0143778   0.99989315],[ 0.02647899 -0.99954503 -0.0144427 ],[ 0.99964588  0.02651428 -0.00225782],[ 1  1 -1]
Insect/D00752.obj,Insect,12528,25000,25000,0,1.6698279999999999,1.507077,0.576569,2.322076322017431,[-0.246 -0.05   0.033],[ 0.08466189 -0.08332301  0.99291975],[ 0.17145914 -0.98041495 -0.09689321],[ 0.9815468   0.17844833 -0.06871729],[-1 -1  1]
Insect/D00753.obj,Insect,10092,19952,19952,0,1.520876,0.7966070000000001,0.8227249999999999,1.9038179916814526,[ 0.094 -0.002 -0.029],[-0.01942167 -0.15393787  0.98788963],[-0.03765476 -0.98726238 -0.15458041],[ 0.99910206 -0.04020095  0.0133778 ],[ 1 -1 -1]
Insect/D00774.obj,Insect,1548,2980,2980,0,1.848083,1.2222439999999999,0.553574,2.2837984464266983,[ 0.003 -0.022  0.039],[ 7.19537882e-04 -1.30656659e-01 -9.91427415e-01],[-0.01735371 -0.99128001  0.13062464],[ 0.99984915 -0.01711096  0.00298064],[ 1 -1  1]
Insect/D00786.obj,Insect,2859,5358,5358,0,1.741383,0.9507030000000001,0.700599,2.104065090651665,[-0.149  0.038 -0.049],[ 0.01918758 -0.06698772  0.99756929],[ 0.1221174  -0.99012567 -0.06883672],[ 0.99233018  0.12314138 -0.01081775],[-1  1 -1]
Insect/D00787.obj,Insect,562,972,972,0,1.974914,0.510708,0.031811000000000006,2.0401274245450947,[-0.041 -0.018 -0.   ],[-8.85990186e-05 -5.31262724e-05  9.99999995e-01],[-5.57732328e-02  9.98443461e-01  4.81021258e-05],[-9.98443458e-01 -5.57732282e-02 -9.14241347e-05],[-1 -1 -1]
Insect/D00788.obj,Insect,6175,9662,9662,0,1.579095,1.245982,0.8718600000000001,2.192293781168254,[-0.192 -0.019 -0.068],[ 0.08981548 -0.9851973   0.14601185],[ 0.0079286  -0.14589244 -0.98926869],[ 0.99592686  0.09000932 -0.00529216],[-1 -1 -1]
Insect/D00806.obj,Insect,309,578,578,0,1.484349,1.455037,0.8310329999999999,2.238535340855489,[-0.19   0.001  0.019],[ 0.0224634  -0.10038327  0.99469523],[ 0.03404032 -0.99429259 -0.10111138],[ 0.99916798  0.03613105 -0.01891811],[-1  1  1]
Insect/D00814.obj,Insect,1362,2628,2628,0,1.473054,1.357259,0.282287,2.022801530147236,[-0.     0.11   0.015],[-0.00108876  0.00674723  0.99997664],[ 0.01660339 -0.99983927  0.00676438],[9.99861561e-01 1.66103716e-02 9.76554388e-04],[-1  1  1]
Insect/D00855.obj,Insect,299,554,554,0,1.799239,1.406371,0.537368,2.3460402247587315,[-0.057 -0.045  0.033],[-0.0010094  -0.02882833  0.99958387],[-0.07327025 -0.99689548 -0.02882478],[ 0.99731161 -0.07326885 -0.00110599],[-1 -1  1]
Insect/D00884.obj,Insect,24324,41626,41626,0,1.653457,1.4672649999999998,0.843102,2.3659263753291224,[ 0.099 -0.025 -0.054],[-0.12346508  0.98232495 -0.14069139],[-0.99147314 -0.12806514 -0.02409008],[-0.04168195  0.13651745  0.98976038],[ 1 -1 -1]
Insect/D00895.obj,Insect,4173,15702,15702,0,1.6913399999999998,1.0565099999999998,1.12022,2.2872991112008063,[-0.321 -0.003  0.061],[-0.36052118  0.93108544 -0.05571703],[-0.06618779 -0.08512033 -0.99416986],[ 0.93039973  0.35473151 -0.09231417],[-1 -1  1]
Insect/D00973.obj,Insect,7638,15145,15145,0,1.834533,1.120195,0.768124,2.282621879657251,[ 0.23  -0.072  0.   ],[0.0372627  0.05531163 0.99777358],[ 0.09688149 -0.99396356  0.0514823 ],[ 0.99459814  0.09474742 -0.04239644],[ 1 -1  1]
Insect/D00989.obj,Insect,313,588,588,0,1.7752670000000002,1.269038,0.400478,2.218651165734938,[0.02  0.029 0.023],[-0.09708883 -0.00575094  0.9952591 ],[0.05834618 0.99823063 0.01145986],[ 0.99356403 -0.05918219  0.0965815 ],[1 1 1]
Insect/m0.obj,Insect,298,492,492,0,0.617549,0.522541,0.95,1.2477643463739456,[0.334 0.286 0.482],[ 8.99604372e-09  9.32965705e-01 -3.59965266e-01],[ 1.00000000e+00 -4.60564562e-08 -9.43786904e-08],[1.04630806e-07 3.59965266e-01 9.32965705e-01],[1 1 1]
Insect/m1.obj,Insect,255,410,410,0,0.39985499999999996,0.35984499999999997,0.95,1.0917291079063525,[0.227 0.207 0.563],[ 0.99799791 -0.02569344  0.05779283],[ 0.0582509   0.01745186 -0.99814942],[0.0246373  0.99951752 0.01891358],[1 1 1]
Insect/m10.obj,Insect,1362,2628,2628,0,0.869109,0.95,0.197438,1.3026251255541634,[0.417 0.498 0.123],[-0.07345791  0.99642355  0.04176176],[ 0.00576045 -0.04145027  0.99912396],[-0.99728168 -0.07363413  0.00269499],[1 1 1]
Insect/m11.obj,Insect,368,724,724,0,0.95,0.48412,0.075962,1.0689445260835568,[0.46  0.276 0.064],[0.00154206 0.02918564 0.99957282],[-0.14055712 -0.98964446  0.02911259],[ 0.99007137 -0.14054197  0.00257616],[1 1 1]
Insect/m12.obj,Insect,278,500,500,0,0.95,0.35254399999999997,0.538472,1.147492643427399,[0.496 0.175 0.329],[ 0.03166054 -0.98533128  0.1676898 ],[7.02063769e-04 1.67795793e-01 9.85821525e-01],[ 0.99949843  0.03109391 -0.00600427],[1 1 1]
Insect/m13.obj,Insect,491,1087,1087,0,0.528288,0.152515,0.95,1.09765615571043,[0.215 0.126 0.499],[-0.18130261 -0.96788423  0.17415364],[-0.98342692  0.17860324 -0.03118288],[9.22987041e-04 1.76920916e-01 9.84224638e-01],[1 1 1]
Insect/m14.obj,Insect,891,1678,1678,0,0.95,0.690939,0.748575,1.3929326015087737,[0.544 0.326 0.361],[0.23843056 0.69358815 0.67976934],[ 0.73071769  0.33292717 -0.59599594],[-0.6396894   0.63882312 -0.42743712],[1 1 1]
Insect/m15.obj,Insect,368,724,724,0,0.95,0.391924,0.478842,1.1337522139956333,[0.436 0.215 0.247],[-0.32813408 -0.64101464  0.69385031],[-0.13083977 -0.6965985  -0.70543   ],[ 0.93552604 -0.32225884  0.1447075 ],[1 1 1]
Insect/m16.obj,Insect,2666,5162,5162,0,0.95,0.245136,0.693665,1.2015668065992002,[0.428 0.108 0.371],[ 0.0675424  -0.99768825  0.00749486],[-0.0142738   0.00654498  0.9998767 ],[0.9976143  0.06764105 0.01379873],[1 1 1]
Insect/m17.obj,Insect,1548,2980,2980,0,0.95,0.268822,0.629721,1.1710310864895943,[0.5   0.213 0.374],[2.86982960e-08 9.76716183e-01 2.14535538e-01],[-1.26331635e-08 -2.14535538e-01  9.76716183e-01],[ 1.00000000e+00 -3.07403527e-08  6.18221087e-09],[1 1 1]
Insect/m18.obj,Insect,4250,8324,8324,0,0.95,0.398912,0.761683,1.2813242275993224,[0.497 0.191 0.395],[-0.05025759  0.98986279 -0.13283764],[-5.10296196e-04  1.32980250e-01  9.91118556e-01],[ 0.99873616  0.04987902 -0.00617814],[1 1 1]
Insect/m19.obj,Insect,3339,5490,5490,0,0.95,0.32150799999999996,0.610714,1.1742397471811281,[0.498 0.197 0.335],[-0.01339312 -0.98829824 -0.1519448 ],[-0.02171473 -0.15163511  0.98819799],[ 0.99967449 -0.0165345   0.01942976],[1 1 1]
